postal_code,country,time_init_utc,time_valid_utc,doy_utc,hour_utc,time_valid_lcl,dst_offset_minutes,temperature_air_2m_f,temperature_wetbulb_2m_f,temperature_dewpoint_2m_f,temperature_feelslike_2m_f,temperature_windchill_2m_f,temperature_heatindex_2m_f,humidity_relative_2m_pct,humidity_specific_2m_gpkg,pressure_2m_mb,pressure_mean_sea_level_mb,wind_speed_10m_mph,wind_direction_10m_deg,wind_speed_80m_mph,wind_direction_80m_deg,wind_speed_100m_mph,wind_direction_100m_deg,precipitation_in,snowfall_in,cloud_cover_pct,radiation_solar_total_wpm2
20660,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 08:00:00 UTC,-60,46.15,41.3,34.58,42.71,42.71,46.15,63.79,4.15,1021.44,1025.56,6.65,80.24,11.55,80.08,12.07,80.62,0.0,0.0,92,20.0
13033,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 08:00:00 UTC,-60,33.37,29.6,21.22,29.45,29.45,33.37,60.6,2.42,1008.8,1025.74,4.18,169.53,6.39,166.89,6.76,167.1,0.0,0.0,100,20.0
13113,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 08:00:00 UTC,-60,33.37,29.6,21.22,29.45,29.45,33.37,60.6,2.42,1008.8,1025.74,4.18,169.53,6.39,166.89,6.76,167.1,0.0,0.0,100,20.0
87571,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 06:00:00 UTC,-60,28.33,27.06,25.27,21.56,21.56,28.33,88.1,3.87,747.44,1011.77,6.33,121.23,7.68,159.75,8.01,162.19,0.02,0.2,97,0.0
87525,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 06:00:00 UTC,-60,28.33,27.06,25.27,21.56,21.56,28.33,88.1,3.87,747.44,1011.77,6.33,121.23,7.68,159.75,8.01,162.19,0.02,0.2,97,0.0
70562,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 07:00:00 UTC,-60,66.85,66.4,66.18,66.85,66.85,66.85,97.71,13.64,1009.49,1010.25,6.79,104.22,10.41,108.29,10.51,111.39,0.01,0.0,97,1.0
70560,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 07:00:00 UTC,-60,66.85,66.4,66.18,66.85,66.85,66.85,97.71,13.64,1009.49,1010.25,6.79,104.22,10.41,108.29,10.51,111.39,0.01,0.0,97,1.0
66547,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 07:00:00 UTC,-60,31.03,30.45,29.53,22.07,22.07,31.03,94.07,3.53,975.94,1018.7,10.85,2.98,18.14,8.94,19.13,9.8,0.0,0.0,100,0.0
43336,US,2020-04-08 12:00:00 UTC,2020-04-17 12:00:00 UTC,108,12,2020-04-17 08:00:00 UTC,-60,36.25,35.34,34.11,27.08,27.08,36.25,91.82,4.26,973.54,1016.37,14.76,127.05,21.39,128.18,22.31,128.53,0.0,0.0,100,1.0
04076,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 12:00:00 UTC,-60,42.75,37.47,29.14,34.17,34.17,42.75,58.33,3.55,959.14,980.57,19.53,275.11,30.86,275.52,31.88,275.66,0.01,0.1,87,520.0
72751,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,46.53,39.07,25.32,43.4,43.4,46.53,43.15,2.99,974.79,1023.09,6.2,102.75,7.3,104.06,7.43,104.06,0.0,0.0,0,410.0
50657,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,42.57,35.97,22.26,37.74,37.74,42.57,44.15,2.61,981.14,1019.74,7.91,305.4,9.89,306.19,10.08,306.27,0.0,0.0,4,410.0
27262,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 12:00:00 UTC,-60,49.77,40.94,23.27,43.87,43.87,49.77,35.08,2.73,981.51,1011.67,17.04,307.76,22.23,307.98,22.82,308.01,0.0,0.0,0,590.0
56256,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,41.67,34.58,15.77,36.76,36.76,41.67,34.62,1.98,979.67,1017.62,7.69,215.62,9.51,218.51,9.67,218.62,0.0,0.0,100,240.0
76687,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,64.53,58.26,53.81,64.53,64.53,64.53,68.15,8.88,1001.0,1018.04,13.19,86.05,17.18,87.85,17.58,88.01,0.0,0.0,0,360.0
35745,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,45.45,38.16,24.04,40.1,40.1,45.45,42.62,2.83,975.99,1019.8,10.74,354.22,15.09,355.89,15.55,355.93,0.0,0.0,0,540.0
42410,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,46.71,40.07,29.08,41.69,41.69,46.71,50.04,3.39,1003.21,1020.63,10.7,327.16,13.87,327.81,14.17,327.91,0.0,0.0,0,490.0
42440,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,46.71,40.07,29.08,41.69,41.69,46.71,50.04,3.39,1003.21,1020.63,10.7,327.16,13.87,327.81,14.17,327.91,0.0,0.0,0,490.0
72179,US,2020-04-08 12:00:00 UTC,2020-04-10 16:00:00 UTC,101,16,2020-04-10 11:00:00 UTC,-60,50.13,41.43,24.43,47.49,47.49,50.13,36.33,2.81,1000.84,1022.87,6.64,39.73,9.61,39.6,9.84,39.5,0.0,0.0,0,440.0
83463,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 17:00:00 UTC,-60,42.02,33.49,10.67,37.14,37.14,42.02,27.52,1.95,801.58,1011.22,7.74,350.04,9.95,344.78,10.18,344.6,0.0,0.0,1,824.7
63953,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 18:00:00 UTC,-60,61.58,54.92,49.27,61.58,60.85,61.58,64.78,7.53,1001.37,1013.56,9.45,144.66,15.06,148.62,15.95,149.39,0.0,0.0,10,688.7
70544,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 18:00:00 UTC,-60,72.9,67.23,64.25,76.98,72.9,76.98,74.92,12.81,1011.57,1012.49,8.71,151.16,15.31,145.73,15.98,145.31,0.0,0.0,100,611.3
25511,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 19:00:00 UTC,-60,49.94,45.56,40.85,47.9,47.56,49.94,71.87,5.52,984.75,1021.98,5.52,31.09,10.43,36.26,11.11,36.9,0.0,0.0,74,453.3
41139,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 19:00:00 UTC,-60,48.83,44.51,39.56,46.96,46.96,48.83,71.35,5.19,995.97,1022.69,4.15,40.62,8.7,50.18,9.32,51.7,0.0,0.0,78,518.7
41169,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 19:00:00 UTC,-60,48.83,44.51,39.56,46.96,46.96,48.83,71.35,5.19,995.97,1022.69,4.15,40.62,8.7,50.18,9.32,51.7,0.0,0.0,78,518.7
41183,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 19:00:00 UTC,-60,48.83,44.51,39.56,46.96,46.96,48.83,71.35,5.19,995.97,1022.69,4.15,40.62,8.7,50.18,9.32,51.7,0.0,0.0,78,518.7
38965,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 18:00:00 UTC,-60,64.09,55.9,48.8,64.09,64.09,64.09,58.96,7.41,1001.11,1014.41,8.02,126.45,14.91,131.82,16.02,132.67,0.0,0.0,39,699.3
54552,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 18:00:00 UTC,-60,32.93,28.21,15.77,30.61,30.61,32.93,49.39,2.01,964.16,1022.14,1.77,242.88,3.64,230.09,3.88,231.66,0.0,0.0,100,598.7
93662,US,2020-04-08 12:00:00 UTC,2020-04-16 23:00:00 UTC,107,23,2020-04-16 16:00:00 UTC,-60,71.8,58.19,45.55,73.06,71.8,75.11,39.08,6.62,996.36,1007.16,13.66,307.86,16.36,311.85,16.62,312.0,0.0,0.0,0,859.3
14410,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,33.43,30.72,25.66,26.74,26.74,33.43,72.85,2.95,997.95,1017.2,7.69,176.31,14.1,191.15,14.85,194.6,0.0,0.0,85,0.0
40059,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,46.57,44.28,41.91,42.65,42.65,46.57,83.69,5.72,987.38,1009.54,7.8,133.51,15.16,137.68,16.41,139.12,0.0,0.0,100,0.0
40241,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,46.57,44.28,41.91,42.65,42.65,46.57,83.69,5.72,987.38,1009.54,7.8,133.51,15.16,137.68,16.41,139.12,0.0,0.0,100,0.0
44022,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,41.53,39.51,37.06,37.66,37.66,41.53,84.01,4.79,975.44,1014.53,5.83,164.43,11.89,172.21,12.79,173.49,0.0,0.0,100,0.0
26767,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,39.19,36.16,31.7,39.19,39.19,39.19,74.28,3.85,979.95,1018.46,0.52,210.53,1.96,192.57,2.28,191.93,0.0,0.0,100,0.0
49818,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,34.15,33.76,33.23,31.85,31.85,34.15,96.37,4.09,979.17,1008.83,2.9,248.62,6.69,249.44,7.38,250.6,0.0,0.0,100,0.0
10912,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,31.63,29.61,25.89,29.64,29.64,31.63,79.06,2.99,993.5,1020.75,2.5,234.77,3.8,250.69,4.12,254.96,0.0,0.0,1,0.0
44425,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,41.89,38.01,32.49,38.53,38.53,41.89,69.06,3.99,977.01,1015.74,5.19,152.24,11.43,157.05,12.44,159.47,0.0,0.0,99,0.0
29151,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,55.03,51.36,48.2,52.93,52.93,55.03,77.71,7.12,1010.16,1016.41,7.81,122.8,14.98,126.57,16.32,127.78,0.0,0.0,100,0.0
05650,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,24.43,24.01,23.18,22.47,22.47,24.43,94.88,2.73,970.51,1018.78,2.07,208.56,4.33,223.71,4.65,228.41,0.0,0.0,0,0.0
12261,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,34.87,31.14,23.57,32.75,32.75,34.87,63.04,2.68,1007.39,1020.13,2.84,149.28,4.32,175.26,4.57,183.47,0.0,0.0,0,0.0
12211,US,2020-04-08 12:00:00 UTC,2020-04-12 08:00:00 UTC,103,8,2020-04-12 04:00:00 UTC,-60,34.87,31.14,23.57,32.75,32.75,34.87,63.04,2.68,1007.39,1020.13,2.84,149.28,4.32,175.26,4.57,183.47,0.0,0.0,0,0.0
49117,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,39.85,33.48,17.05,34.36,34.36,39.85,39.28,2.05,1000.12,1024.33,6.11,338.45,6.29,338.13,6.29,337.81,0.0,0.0,59,590.0
95009,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95117,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95130,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95011,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95157,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95129,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
95008,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 12:00:00 UTC,-60,64.6,52.9,39.91,64.6,64.6,64.6,40.54,5.34,988.79,1010.33,7.54,337.15,9.52,344.47,9.78,344.74,0.0,0.0,9,510.7
71720,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 14:00:00 UTC,-60,70.33,58.37,48.11,71.23,70.33,71.23,45.21,7.2,1006.18,1015.09,9.34,158.45,13.54,159.37,13.94,159.47,0.0,0.0,5,702.0
45417,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,44.54,38.18,26.9,42.2,42.2,44.54,49.67,3.14,992.07,1025.29,4.41,46.34,4.68,51.38,4.73,51.86,0.0,0.0,91,608.7
45428,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,44.54,38.18,26.9,42.2,42.2,44.54,49.67,3.14,992.07,1025.29,4.41,46.34,4.68,51.38,4.73,51.86,0.0,0.0,91,608.7
19017,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,54.35,46.38,35.02,50.25,50.25,54.35,49.88,4.34,1011.34,1020.46,13.38,256.56,18.61,256.15,19.15,256.24,0.0,0.0,55,624.7
19052,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,54.35,46.38,35.02,50.25,50.25,54.35,49.88,4.34,1011.34,1020.46,13.38,256.56,18.61,256.15,19.15,256.24,0.0,0.0,55,624.7
30813,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,68.98,54.56,35.52,68.98,68.98,69.96,29.12,4.44,1006.6,1021.39,6.11,101.78,8.04,97.51,8.18,97.49,0.0,0.0,61,737.3
08731,US,2020-04-08 12:00:00 UTC,2020-04-16 19:00:00 UTC,107,19,2020-04-16 15:00:00 UTC,-60,57.56,47.27,31.25,54.43,54.43,57.56,36.75,3.68,1016.95,1020.65,12.29,229.45,17.73,235.52,18.33,236.09,0.0,0.0,36,620.7
22737,US,2020-04-08 12:00:00 UTC,2020-04-16 10:00:00 UTC,107,10,2020-04-16 06:00:00 UTC,-60,35.85,33.24,28.93,35.5,35.5,35.85,75.85,3.35,1005.92,1023.66,1.13,205.52,1.76,203.44,1.8,200.71,0.0,0.0,0,7.7
29115,US,2020-04-08 12:00:00 UTC,2020-04-16 10:00:00 UTC,107,10,2020-04-16 06:00:00 UTC,-60,41.01,38.29,34.56,36.39,36.39,41.01,77.61,4.18,1014.15,1023.5,6.92,29.17,11.95,37.5,12.83,40.33,0.0,0.0,0,4.7
83604,US,2020-04-08 12:00:00 UTC,2020-04-16 10:00:00 UTC,107,10,2020-04-16 04:00:00 UTC,-60,38.73,35.64,31.53,35.03,35.03,38.73,75.19,4.27,878.73,1011.22,4.56,330.59,9.78,327.7,10.7,328.32,0.0,0.0,88,0.0
97378,US,2020-04-08 12:00:00 UTC,2020-04-16 10:00:00 UTC,107,10,2020-04-16 03:00:00 UTC,-60,38.73,38.01,37.12,38.3,38.3,38.73,93.87,4.71,994.43,1019.17,1.69,296.04,1.74,2.28,1.93,13.76,0.0,0.0,0,0.0
95319,US,2020-04-08 12:00:00 UTC,2020-04-17 18:00:00 UTC,108,18,2020-04-17 11:00:00 UTC,-60,66.08,56.03,47.05,66.08,66.08,66.08,50.24,6.86,1010.97,1014.7,7.22,142.45,9.17,147.45,9.39,147.46,0.0,0.0,1,313.0
95357,US,2020-04-08 12:00:00 UTC,2020-04-17 18:00:00 UTC,108,18,2020-04-17 11:00:00 UTC,-60,66.08,56.03,47.05,66.08,66.08,66.08,50.24,6.86,1010.97,1014.7,7.22,142.45,9.17,147.45,9.39,147.46,0.0,0.0,1,313.0
96111,US,2020-04-08 12:00:00 UTC,2020-04-17 18:00:00 UTC,108,18,2020-04-17 11:00:00 UTC,-60,53.84,41.85,12.49,54.56,54.56,53.84,18.98,2.13,795.42,1013.73,2.37,279.78,2.84,254.5,2.96,254.67,0.0,0.0,5,344.0
35175,US,2020-04-08 12:00:00 UTC,2020-04-17 18:00:00 UTC,108,18,2020-04-17 13:00:00 UTC,-60,63.86,60.88,59.12,63.86,63.86,63.86,84.54,10.93,983.26,1013.71,6.96,140.36,9.46,138.5,9.79,138.91,0.0,0.0,100,148.0
05460,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,38.68,35.12,29.27,33.62,33.62,38.68,68.65,3.41,1003.02,1010.86,6.85,299.49,14.1,301.76,15.37,302.21,0.0,0.0,100,251.3
06234,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,42.28,36.7,26.68,37.57,37.57,42.28,53.68,3.09,996.92,1012.38,7.54,296.17,18.91,301.03,20.41,301.47,0.0,0.0,0,501.3
06061,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,39.22,34.33,25.31,33.92,33.92,39.22,57.11,2.98,976.02,1013.48,7.45,302.24,18.16,306.55,19.6,306.91,0.0,0.0,0,514.3
06098,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,39.22,34.33,25.31,33.92,33.92,39.22,57.11,2.98,976.02,1013.48,7.45,302.24,18.16,306.55,19.6,306.91,0.0,0.0,0,514.3
10993,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,44.62,38.36,27.44,40.06,40.06,44.62,50.64,3.19,997.18,1014.45,8.29,304.99,17.48,306.86,18.64,307.12,0.0,0.0,0,523.3
10927,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,44.62,38.36,27.44,40.06,40.06,44.62,50.64,3.19,997.18,1014.45,8.29,304.99,17.48,306.86,18.64,307.12,0.0,0.0,0,523.3
14730,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,37.24,33.86,28.4,32.73,32.73,37.24,70.11,3.46,953.98,1015.82,5.6,272.23,10.91,275.75,11.86,275.96,0.0,0.0,57,531.3
16624,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,41.2,36.84,30.34,37.49,37.49,41.2,65.01,3.78,945.98,1016.14,5.51,289.49,11.29,290.28,12.31,290.47,0.0,0.0,14,559.3
20733,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,51.46,44.11,33.7,50.2,50.2,51.46,50.51,4.05,1014.42,1016.44,4.51,317.48,8.93,309.04,9.72,308.61,0.0,0.0,65,531.3
20751,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,51.46,44.11,33.7,50.2,50.2,51.46,50.51,4.05,1014.42,1016.44,4.51,317.48,8.93,309.04,9.72,308.61,0.0,0.0,65,531.3
21624,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,51.64,44.59,35.02,49.12,49.12,51.64,52.89,4.26,1016.34,1016.44,7.07,304.18,10.24,305.44,10.78,305.1,0.0,0.0,42,542.3
21653,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,51.64,44.59,35.02,49.12,49.12,51.64,52.89,4.26,1016.34,1016.44,7.07,304.18,10.24,305.44,10.78,305.1,0.0,0.0,42,542.3
21663,US,2020-04-08 12:00:00 UTC,2020-04-11 23:00:00 UTC,102,23,2020-04-11 19:00:00 UTC,-60,51.64,44.59,35.02,49.12,49.12,51.64,52.89,4.26,1016.34,1016.44,7.07,304.18,10.24,305.44,10.78,305.1,0.0,0.0,42,542.3
31402,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,51.83,44.19,33.15,51.65,51.65,51.83,48.74,3.96,1014.34,1016.18,3.07,300.12,6.47,303.69,7.36,305.01,0.0,0.0,0,0.0
29939,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,50.84,43.45,32.6,50.52,50.52,50.84,49.45,3.88,1012.21,1016.08,3.1,214.4,5.39,228.89,5.81,234.92,0.0,0.0,0,0.0
30260,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,53.75,43.69,24.08,51.63,51.63,53.75,31.33,2.82,985.04,1018.17,7.13,337.94,11.78,334.74,12.57,335.43,0.0,0.0,0,0.0
37391,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,37.44,34.88,31.12,34.91,34.91,37.44,77.7,3.84,959.22,1018.91,3.46,346.15,8.85,350.72,10.26,350.06,0.0,0.0,0,0.0
37849,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,46.77,39.95,28.83,44.53,44.53,46.77,49.42,3.43,981.68,1019.1,4.8,342.83,8.06,335.78,8.63,335.42,0.0,0.0,0,0.0
21813,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,41.57,36.02,25.52,35.06,35.06,41.57,52.6,2.91,1008.05,1009.38,11.24,296.7,26.57,305.47,28.34,305.83,0.0,0.0,0,0.0
45381,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,36.15,33.59,29.53,31.66,31.66,36.15,76.64,3.52,980.53,1017.32,5.31,288.71,10.53,290.59,11.71,291.25,0.0,0.0,12,0.0
47933,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,39.57,36.0,30.49,36.51,36.51,39.57,69.7,3.64,987.04,1017.09,4.3,266.17,8.19,278.23,9.02,281.85,0.0,0.0,0,0.0
47936,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,39.57,36.0,30.49,36.51,36.51,39.57,69.7,3.64,987.04,1017.09,4.3,266.17,8.19,278.23,9.02,281.85,0.0,0.0,0,0.0
08210,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,42.03,36.99,28.41,33.21,33.21,42.03,58.19,3.28,1007.17,1007.57,19.6,301.66,31.53,302.59,32.81,302.77,0.0,0.0,13,0.0
08218,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,42.03,36.99,28.41,33.21,33.21,42.03,58.19,3.28,1007.17,1007.57,19.6,301.66,31.53,302.59,32.81,302.77,0.0,0.0,13,0.0
15084,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,31.41,29.08,24.71,25.6,25.6,31.41,75.93,2.91,971.79,1012.83,5.88,277.65,14.48,292.57,16.09,293.89,0.0,0.0,83,0.0
15014,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,31.41,29.08,24.71,25.6,25.6,31.41,75.93,2.91,971.79,1012.83,5.88,277.65,14.48,292.57,16.09,293.89,0.0,0.0,83,0.0
16644,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,29.79,27.85,24.23,18.67,18.67,29.79,79.49,2.93,945.89,1011.23,15.16,302.41,26.97,303.32,28.69,303.5,0.0,0.0,41,0.0
16639,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,29.79,27.85,24.23,18.67,18.67,29.79,79.49,2.93,945.89,1011.23,15.16,302.41,26.97,303.32,28.69,303.5,0.0,0.0,41,0.0
16619,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,29.79,27.85,24.23,18.67,18.67,29.79,79.49,2.93,945.89,1011.23,15.16,302.41,26.97,303.32,28.69,303.5,0.0,0.0,41,0.0
07938,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,37.75,34.31,28.59,30.46,30.46,37.75,69.27,3.35,992.39,1004.4,10.83,288.15,22.41,295.39,23.73,296.01,0.0,0.0,50,0.0
07939,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,37.75,34.31,28.59,30.46,30.46,37.75,69.27,3.35,992.39,1004.4,10.83,288.15,22.41,295.39,23.73,296.01,0.0,0.0,50,0.0
07920,US,2020-04-08 12:00:00 UTC,2020-04-11 03:00:00 UTC,102,3,2020-04-10 23:00:00 UTC,-60,37.75,34.31,28.59,30.46,30.46,37.75,69.27,3.35,992.39,1004.4,10.83,288.15,22.41,295.39,23.73,296.01,0.0,0.0,50,0.0
